id,created_at,u_screen_name,u_followers,u_created_at,rt_id,rt_created_at,rt_screen_name,rt_u_followers,rt_u_created_at,text
ID_1488305172598210564,Tue Feb 01 00:16:19 +0000 2022,MRLG61,341,Mon Dec 26 06:34:08 +0000 2016,RID_1187835922118787073,Mon Jan 31 14:41:31 +0000 2022,lavern_spicer,119464,Mon Jan 31 14:41:31 +0000 2022,RT @lavern_spicer: All you white liberals who supported Black Lives Matter just gave them enough money to buy a $6.3 million mansion in Can…
ID_1488305172598210564,Tue Feb 01 00:16:19 +0000 2022,MRLG61,341,Mon Dec 26 06:34:08 +0000 2016,RID_1187835922118787073,Mon Jan 31 14:41:31 +0000 2022,lavern_spicer,119464,Mon Jan 31 14:41:31 +0000 2022,RT @lavern_spicer: All you white liberals who supported Black Lives Matter just gave them enough money to buy a $6.3 million mansion in Can…
ID_1488305176268185603,Tue Feb 01 00:16:20 +0000 2022,Keegan_1stGrade,263,Sat Apr 09 12:57:12 +0000 2016,RID_26051404,Tue Feb 01 00:04:00 +0000 2022,massteacher,18198,Tue Feb 01 00:04:00 +0000 2022,RT @massteacher: #BlackHistoryMonth starts with #BlackLivesMatterAtSchool Week. Here is how you can participate. https://t.co/hQnu5PghBg
ID_1488305176650076160,Tue Feb 01 00:16:20 +0000 2022,PattyVujovich,60,Fri Jan 25 18:15:49 +0000 2019,NA,NA,NA,NA,NA,"@JoeBiden Fix our national security, fix our border, fix the crime in this country and for God sake start realizing… https://t.co/Sk9sGd8NHc"
ID_1488305191141187589,Tue Feb 01 00:16:23 +0000 2022,boo73165403,168,Sun Oct 21 17:18:00 +0000 2018,RID_499073990,Tue Feb 01 00:14:34 +0000 2022,DebraMessing,700345,Tue Feb 01 00:14:34 +0000 2022,"RT @DebraMessing: .@WhoopiGoldberg You deeply hurt &amp;offended me. By minimizing the horror of the Holocaust, the systematic annihilating of…"
ID_1488305191954759681,Tue Feb 01 00:16:23 +0000 2022,Mijailanarco,841,Sat Nov 06 00:37:14 +0000 2010,NA,NA,NA,NA,NA,"Apoyamos la disidencia siempre y cuando la causa sea de nuestro agrado, si no los acusaremos de negacionistas,viole… https://t.co/5JRCB3PANe"
ID_1488305190306410499,Tue Feb 01 00:16:23 +0000 2022,SunRisenShine7,3429,Wed Feb 26 19:56:35 +0000 2020,RID_1043185714437992449,Mon Jan 31 18:16:21 +0000 2022,catturd2,641751,Mon Jan 31 18:16:21 +0000 2022,RT @catturd2: 😂😂😂😂😂 🤡🤡🤡🤡
ID_1488305191954759681,Tue Feb 01 00:16:23 +0000 2022,Mijailanarco,841,Sat Nov 06 00:37:14 +0000 2010,NA,NA,NA,NA,NA,"Apoyamos la disidencia siempre y cuando la causa sea de nuestro agrado, si no los acusaremos de negacionistas,viole… https://t.co/5JRCB3PANe"
ID_1488305195524177923,Tue Feb 01 00:16:24 +0000 2022,theleightons327,3815,Tue Oct 16 14:31:42 +0000 2012,RID_20812660,Mon Jan 31 23:14:42 +0000 2022,FishmanLevine,9331,Mon Jan 31 23:14:42 +0000 2022,RT @FishmanLevine: Marxist Former Black Lives Matter Leader Patrisse Cullors is Working on Warner Bros. Projects Focused on Racialized Slav…
ID_1488305200360271877,Tue Feb 01 00:16:25 +0000 2022,PauloPragmatico,124,Thu Aug 12 15:00:24 +0000 2021,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78239,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305197558362112,Tue Feb 01 00:16:25 +0000 2022,GorillaWeather,214,Fri Aug 23 12:28:47 +0000 2019,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11622,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488305199080882176,Tue Feb 01 00:16:25 +0000 2022,given4pf,3469,Sat Jun 02 06:32:46 +0000 2018,RID_2149123848,Mon Jan 31 22:18:00 +0000 2022,BennMFA_Writing,7205,Mon Jan 31 22:18:00 +0000 2022,RT @BennMFA_Writing: .@MorganJerkins (MFA '16) co-edited a special issue of @NYMag on the #BLM movement in the 10 yrs since Trayvon Martin'…
ID_1488305200360271877,Tue Feb 01 00:16:25 +0000 2022,PauloPragmatico,124,Thu Aug 12 15:00:24 +0000 2021,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78239,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305219977027585,Tue Feb 01 00:16:30 +0000 2022,Manuela42572532,1416,Mon Mar 22 13:29:44 +0000 2021,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78239,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305220023201803,Tue Feb 01 00:16:30 +0000 2022,pacos7836,966,Thu Feb 03 22:03:25 +0000 2011,RID_372795695,Mon Jan 31 23:36:38 +0000 2022,Yobusgo,5318,Mon Jan 31 23:36:38 +0000 2022,"RT @Yobusgo: Que tal el bellaco. ¿Cuantos escaparates han destruido los camioneros?¿Cuántos negocios han  saqueado, vandalizado y quemado?¿…"
ID_1488305219977027585,Tue Feb 01 00:16:30 +0000 2022,Manuela42572532,1416,Mon Mar 22 13:29:44 +0000 2021,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78239,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305220023201803,Tue Feb 01 00:16:30 +0000 2022,pacos7836,966,Thu Feb 03 22:03:25 +0000 2011,RID_372795695,Mon Jan 31 23:36:38 +0000 2022,Yobusgo,5318,Mon Jan 31 23:36:38 +0000 2022,"RT @Yobusgo: Que tal el bellaco. ¿Cuantos escaparates han destruido los camioneros?¿Cuántos negocios han  saqueado, vandalizado y quemado?¿…"
ID_1488305224494182402,Tue Feb 01 00:16:31 +0000 2022,DorisBessudo,3815,Fri Feb 20 21:01:50 +0000 2009,RID_499073990,Tue Feb 01 00:14:34 +0000 2022,DebraMessing,700620,Tue Feb 01 00:14:34 +0000 2022,"RT @DebraMessing: .@WhoopiGoldberg You deeply hurt &amp;offended me. By minimizing the horror of the Holocaust, the systematic annihilating of…"
ID_1488305225383522309,Tue Feb 01 00:16:31 +0000 2022,DBestrong,1216,Sun Feb 02 14:11:20 +0000 2020,NA,NA,NA,NA,NA,This guy is downright totally pathetic dystopian with a serious sickly cognitive dissonance !!
ID_1488305228604526593,Tue Feb 01 00:16:32 +0000 2022,YourBookAuthors,15568,Thu Jul 14 14:35:51 +0000 2011,RID_123647061,Tue Feb 01 00:07:47 +0000 2022,SnicksList,4255,Tue Feb 01 00:07:47 +0000 2022,"RT @SnicksList: In the Shadow of a Protest After Destiny Miller is murdered during a Black Lives Matter protest, Agent Roberts, and Detecti…"
ID_1488305232740175872,Tue Feb 01 00:16:33 +0000 2022,doaprowrestling,2417,Wed Sep 01 05:28:33 +0000 2010,RID_1195143982507909120,Tue Feb 01 00:03:50 +0000 2022,educ_enforcer,211,Tue Feb 01 00:03:50 +0000 2022,"RT @educ_enforcer: Due to COVID and my knee injury, this will be The Academy’s first match in 735 days. It’s been far too long, and @NickIs…"
ID_1488305244941471755,Tue Feb 01 00:16:36 +0000 2022,Myrbiznosey,111,Fri Nov 15 04:33:27 +0000 2013,RID_6251432,Mon Jan 31 17:58:33 +0000 2022,nasescobar316,4982,Mon Jan 31 17:58:33 +0000 2022,"RT @nasescobar316: RIP to @KingDSeals, he was a real Black American Grassroots Activist and he let us know that #BlackLivesMatter was a tot…"
ID_1488305256836517890,Tue Feb 01 00:16:39 +0000 2022,PetterleSarinha,4479,Thu Jan 24 12:12:04 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78239,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305256836517890,Tue Feb 01 00:16:39 +0000 2022,PetterleSarinha,4479,Thu Jan 24 12:12:04 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78239,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305260582125578,Tue Feb 01 00:16:40 +0000 2022,BrentAn55274754,46,Sun Dec 15 03:00:25 +0000 2019,RID_1314418472399462400,Mon Jan 31 23:24:27 +0000 2022,Hannah_Bananaz,26583,Mon Jan 31 23:24:27 +0000 2022,"RT @Hannah_Bananaz: CBC right now:

Reporter: why is this largely white protest being treated differently than other protests (Black Lives…"
ID_1488305265736826884,Tue Feb 01 00:16:41 +0000 2022,cxrlyxo,5480,Sun Nov 03 02:48:10 +0000 2013,RID_390887506,Mon Jan 31 19:26:50 +0000 2022,MarcSafman,578,Mon Jan 31 19:26:50 +0000 2022,"RT @MarcSafman: now through Fri 2/4-CALL (518)474-8390 write https://t.co/duVgkSPINJ Tell @GovKathyHochul @LtGovBenjamin
to Listen to #Live…"
ID_1488305275702497280,Tue Feb 01 00:16:43 +0000 2022,Lilian14876478,1195,Sun Dec 22 19:05:13 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78239,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305275702497280,Tue Feb 01 00:16:43 +0000 2022,Lilian14876478,1195,Sun Dec 22 19:05:13 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78239,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305283663216643,Tue Feb 01 00:16:45 +0000 2022,doaprowrestling,2417,Wed Sep 01 05:28:33 +0000 2010,RID_1031651189144711168,Tue Feb 01 00:03:48 +0000 2022,BuddyRuthless,952,Tue Feb 01 00:03:48 +0000 2022,RT @BuddyRuthless: Get your tickets now!
ID_1488305280958054411,Tue Feb 01 00:16:45 +0000 2022,89_sims,64,Thu Jan 07 01:29:13 +0000 2021,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11624,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488305294664945667,Tue Feb 01 00:16:48 +0000 2022,newage824,796,Sat Jul 05 21:39:22 +0000 2014,RID_41634520,Mon Jan 31 22:30:03 +0000 2022,seanhannity,5511598,Mon Jan 31 22:30:03 +0000 2022,RT @seanhannity: Black Lives Matter leaders are ‘jumping ship’ as ‘Millions’ of dollars unaccounted for https://t.co/joivDhoMjv
ID_1488305301623296001,Tue Feb 01 00:16:49 +0000 2022,wasserman_hal,364,Wed Sep 22 17:50:13 +0000 2021,NA,NA,NA,NA,NA,"@RonFilipkowski Sure, there was a fire burning on Fox News all summer long and maybe longer. Didn't matter if thing… https://t.co/IH8YcjkTaK"
ID_1488305300058910720,Tue Feb 01 00:16:49 +0000 2022,ChicagoBBC3,1,Mon Jan 24 21:18:53 +0000 2022,NA,NA,NA,NA,NA,#trollatrollspace
ID_1488305302621634560,Tue Feb 01 00:16:50 +0000 2022,MrAnonimoNegro,819,Wed Jan 12 20:02:47 +0000 2022,RID_247947877,Sun May 30 19:30:23 +0000 2021,notjustmylife,19833,Sun May 30 19:30:23 +0000 2021,RT @notjustmylife: It is not enough to not be racist!  We must be actively #AntiRacist support #POC and their right to be heard!  All lives…
ID_1488305323597516800,Tue Feb 01 00:16:55 +0000 2022,morenoej,383,Fri Dec 25 19:11:15 +0000 2009,RID_499073990,Tue Feb 01 00:14:34 +0000 2022,DebraMessing,700636,Tue Feb 01 00:14:34 +0000 2022,"RT @DebraMessing: .@WhoopiGoldberg You deeply hurt &amp;offended me. By minimizing the horror of the Holocaust, the systematic annihilating of…"
ID_1488305328261373952,Tue Feb 01 00:16:56 +0000 2022,JJSilva4,195,Tue Oct 11 10:23:16 +0000 2011,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78240,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305328261373952,Tue Feb 01 00:16:56 +0000 2022,JJSilva4,195,Tue Oct 11 10:23:16 +0000 2011,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78240,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305331142901769,Tue Feb 01 00:16:56 +0000 2022,10shotz,3746,Sat Apr 25 15:16:51 +0000 2009,NA,NA,NA,NA,NA,"Few more hours to go “Cry For Freedom “
World premiere 🇸🇱 💥🌎🌏🌍 #firstdayblackhistorymonth 
#blacklivesmatter… https://t.co/NhFVFc39nx"
ID_1488305333868982273,Tue Feb 01 00:16:57 +0000 2022,aarreett,79,Tue Feb 15 22:45:45 +0000 2011,RID_38212314,Mon Jan 31 21:01:32 +0000 2022,lakecitygirl,3608,Mon Jan 31 21:01:32 +0000 2022,RT @lakecitygirl: And “they” want to question where donations to #TruckersForFreedom2022 should be utilized. @Hannah_Bananaz
ID_1488305331297873922,Tue Feb 01 00:16:57 +0000 2022,Harv2000,919,Wed Jul 01 04:03:36 +0000 2009,RID_1314418472399462400,Mon Jan 31 23:24:27 +0000 2022,Hannah_Bananaz,26590,Mon Jan 31 23:24:27 +0000 2022,"RT @Hannah_Bananaz: CBC right now:

Reporter: why is this largely white protest being treated differently than other protests (Black Lives…"
ID_1488305332011298819,Tue Feb 01 00:16:57 +0000 2022,pirotisan,1286,Sat Sep 18 04:33:55 +0000 2010,RID_1259718862628466688,Mon Jan 31 16:10:27 +0000 2022,AsukaShinobiTR,4268,Mon Jan 31 16:10:27 +0000 2022,RT @AsukaShinobiTR: メディアは Black Lives Matter は騒ぐけど…　White Lives Matter とは騒がない不思議…
ID_1488305333868982273,Tue Feb 01 00:16:57 +0000 2022,aarreett,79,Tue Feb 15 22:45:45 +0000 2011,RID_38212314,Mon Jan 31 21:01:32 +0000 2022,lakecitygirl,3608,Mon Jan 31 21:01:32 +0000 2022,RT @lakecitygirl: And “they” want to question where donations to #TruckersForFreedom2022 should be utilized. @Hannah_Bananaz
ID_1488305338403147777,Tue Feb 01 00:16:58 +0000 2022,davidsa10773014,93,Thu Aug 23 03:14:22 +0000 2018,RID_1169664359628509184,Mon Jan 31 18:14:12 +0000 2022,laderechadiario,129074,Mon Jan 31 18:14:12 +0000 2022,RT @laderechadiario: 🇨🇦 | Apareció Justin Trudeau después de 3 días de protestas en Ottawa con un video grabado desde una locación no revel…
ID_1488305338403147777,Tue Feb 01 00:16:58 +0000 2022,davidsa10773014,93,Thu Aug 23 03:14:22 +0000 2018,RID_1169664359628509184,Mon Jan 31 18:14:12 +0000 2022,laderechadiario,129074,Mon Jan 31 18:14:12 +0000 2022,RT @laderechadiario: 🇨🇦 | Apareció Justin Trudeau después de 3 días de protestas en Ottawa con un video grabado desde una locación no revel…
ID_1488305341980823556,Tue Feb 01 00:16:59 +0000 2022,ItsForMySafety,7734,Sat Sep 07 04:53:14 +0000 2013,RID_1043185714437992449,Mon Jan 31 18:16:21 +0000 2022,catturd2,641751,Mon Jan 31 18:16:21 +0000 2022,RT @catturd2: 😂😂😂😂😂 🤡🤡🤡🤡
ID_1488305342811291649,Tue Feb 01 00:16:59 +0000 2022,Sal_LaBarbera,10276,Mon Oct 18 00:14:02 +0000 2010,RID_772529887,Mon Jan 31 22:04:10 +0000 2022,bigricanman,25977,Mon Jan 31 22:04:10 +0000 2022,RT @bigricanman: 1. As we prepare to honor @NYPDnews PO #WilbertMora I am going to post some personal pics &amp; videos that his friends have s…
ID_1488305350390472706,Tue Feb 01 00:17:01 +0000 2022,shepdf,1120,Thu Mar 28 00:23:34 +0000 2013,RID_1333502642618851329,Mon Jan 31 17:27:51 +0000 2022,beingrealmac,27472,Mon Jan 31 17:27:51 +0000 2022,"RT @beingrealmac: Reporter: ""Can you explain why you haven't meet with Freedom Convoy organizers?""

Trudeau: ""I have attended protests and…"
ID_1488305352298975234,Tue Feb 01 00:17:02 +0000 2022,steve_blutarsky,65,Fri Jun 30 23:14:46 +0000 2017,NA,NA,NA,NA,NA,RIP
ID_1488305359647383552,Tue Feb 01 00:17:03 +0000 2022,norquist_s,2,Fri Jan 22 01:58:34 +0000 2021,RID_18170845,Fri Jan 28 19:56:20 +0000 2022,JerryDunleavy,87811,Fri Jan 28 19:56:20 +0000 2022,RT @JerryDunleavy: Black Lives Matter Canada took a ton of money from the Black Lives Matter Global Network Foundation to purchase in cash…
ID_1488305360637157381,Tue Feb 01 00:17:04 +0000 2022,mykee_redz,519,Mon May 17 19:45:17 +0000 2010,NA,NA,NA,NA,NA,The kenites are mad &amp; offended. 🙄😂 https://t.co/oh6WY6jW5c
ID_1488305361270583297,Tue Feb 01 00:17:04 +0000 2022,alharba_,140,Thu Sep 06 09:41:53 +0000 2012,RID_1343262499253219331,Mon Jan 31 20:46:10 +0000 2022,KetracelBlack,1695,Mon Jan 31 20:46:10 +0000 2022,RT @KetracelBlack: she got a lot of god damn nerve talking about accountability
ID_1488305362520449028,Tue Feb 01 00:17:04 +0000 2022,DarylChristoff1,9652,Mon May 12 23:53:01 +0000 2014,RID_1043185714437992449,Mon Jan 31 18:16:21 +0000 2022,catturd2,642858,Mon Jan 31 18:16:21 +0000 2022,RT @catturd2: 😂😂😂😂😂 🤡🤡🤡🤡
ID_1488305369675882497,Tue Feb 01 00:17:06 +0000 2022,much_lose,39,Thu Jun 21 08:29:19 +0000 2018,RID_499073990,Tue Feb 01 00:14:34 +0000 2022,DebraMessing,700345,Tue Feb 01 00:14:34 +0000 2022,"RT @DebraMessing: .@WhoopiGoldberg You deeply hurt &amp;offended me. By minimizing the horror of the Holocaust, the systematic annihilating of…"
ID_1488305370137300993,Tue Feb 01 00:17:06 +0000 2022,BlueSkySunFree,1438,Tue Oct 23 01:18:24 +0000 2012,RID_548078410,Mon Jan 31 17:31:02 +0000 2022,LevineJonathan,53371,Mon Jan 31 17:31:02 +0000 2022,RT @LevineJonathan: Whoopi Goldberg attempts to “All Lives Matter” … the Holocaust
ID_1488305370137300993,Tue Feb 01 00:17:06 +0000 2022,BlueSkySunFree,1438,Tue Oct 23 01:18:24 +0000 2012,RID_548078410,Mon Jan 31 17:31:02 +0000 2022,LevineJonathan,53371,Mon Jan 31 17:31:02 +0000 2022,RT @LevineJonathan: Whoopi Goldberg attempts to “All Lives Matter” … the Holocaust
ID_1488305404794703875,Tue Feb 01 00:17:14 +0000 2022,justahl56,6528,Wed Nov 30 05:00:26 +0000 2016,RID_1255939723106955265,Mon Jan 31 10:42:32 +0000 2022,wokeandwoofing,6721,Mon Jan 31 10:42:32 +0000 2022,"RT @wokeandwoofing: @AnnLesbyPhD If we can't stop the Canadian truckers, can we at least persuade them to chant ""Black Lives Matter"", as th…"
ID_1488305420674469896,Tue Feb 01 00:17:18 +0000 2022,ang9smith,227,Thu May 01 15:26:17 +0000 2014,RID_1187835922118787073,Mon Jan 31 14:41:31 +0000 2022,lavern_spicer,119464,Mon Jan 31 14:41:31 +0000 2022,RT @lavern_spicer: All you white liberals who supported Black Lives Matter just gave them enough money to buy a $6.3 million mansion in Can…
ID_1488305420674469896,Tue Feb 01 00:17:18 +0000 2022,ang9smith,227,Thu May 01 15:26:17 +0000 2014,RID_1187835922118787073,Mon Jan 31 14:41:31 +0000 2022,lavern_spicer,119464,Mon Jan 31 14:41:31 +0000 2022,RT @lavern_spicer: All you white liberals who supported Black Lives Matter just gave them enough money to buy a $6.3 million mansion in Can…
ID_1488305427305705474,Tue Feb 01 00:17:19 +0000 2022,kiralalage,601,Wed Feb 17 21:02:06 +0000 2010,RID_1169664359628509184,Mon Jan 31 18:14:12 +0000 2022,laderechadiario,129075,Mon Jan 31 18:14:12 +0000 2022,RT @laderechadiario: 🇨🇦 | Apareció Justin Trudeau después de 3 días de protestas en Ottawa con un video grabado desde una locación no revel…
ID_1488305427305705474,Tue Feb 01 00:17:19 +0000 2022,kiralalage,601,Wed Feb 17 21:02:06 +0000 2010,RID_1169664359628509184,Mon Jan 31 18:14:12 +0000 2022,laderechadiario,129075,Mon Jan 31 18:14:12 +0000 2022,RT @laderechadiario: 🇨🇦 | Apareció Justin Trudeau después de 3 días de protestas en Ottawa con un video grabado desde una locación no revel…
ID_1488305429121806341,Tue Feb 01 00:17:20 +0000 2022,Writer_Luau,562,Mon May 16 13:01:12 +0000 2011,RID_732429326285705216,Mon Jan 31 23:23:37 +0000 2022,AndrewKerrNC,11624,Mon Jan 31 23:23:37 +0000 2022,"RT @AndrewKerrNC: Once again, conservative media is a year ahead of legacy/liberal press on a major story.

Glad to see @NYMag scrutinizing…"
ID_1488305435782307840,Tue Feb 01 00:17:21 +0000 2022,nancimeirelles,995,Tue Aug 13 01:26:42 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78240,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305435782307840,Tue Feb 01 00:17:21 +0000 2022,nancimeirelles,995,Tue Aug 13 01:26:42 +0000 2019,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78240,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305447417298947,Tue Feb 01 00:17:24 +0000 2022,thiagohsp,245,Fri Jul 23 19:28:31 +0000 2010,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78240,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305444749594626,Tue Feb 01 00:17:24 +0000 2022,XochiltRodrigez,320,Fri Jul 27 20:39:55 +0000 2012,RID_16106584,Mon Jan 31 18:13:58 +0000 2022,stillgray,295364,Mon Jan 31 18:13:58 +0000 2022,"RT @stillgray: Justin Trudeau says that he will not support or ""go anywhere near"" the Freedom Convoy for expressing a ""disrespect"" of front…"
ID_1488305447417298947,Tue Feb 01 00:17:24 +0000 2022,thiagohsp,245,Fri Jul 23 19:28:31 +0000 2010,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78240,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305451183874050,Tue Feb 01 00:17:25 +0000 2022,MarekKoszut,729,Sun Oct 08 08:29:36 +0000 2017,RID_1333502642618851329,Mon Jan 31 17:27:51 +0000 2022,beingrealmac,27472,Mon Jan 31 17:27:51 +0000 2022,"RT @beingrealmac: Reporter: ""Can you explain why you haven't meet with Freedom Convoy organizers?""

Trudeau: ""I have attended protests and…"
ID_1488305462298693641,Tue Feb 01 00:17:28 +0000 2022,TamandareC,2828,Tue Sep 11 01:00:37 +0000 2018,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78240,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305462298693641,Tue Feb 01 00:17:28 +0000 2022,TamandareC,2828,Tue Sep 11 01:00:37 +0000 2018,RID_1028015731,Mon Jan 31 23:02:31 +0000 2022,lordivan22,78240,Mon Jan 31 23:02:31 +0000 2022,"RT @lordivan22: EUA 🇺🇸: O BLM (black lives matter) movimentou milhões de dólares para uma instituição de caridade no Canadá, dirigida pela…"
ID_1488305482464911361,Tue Feb 01 00:17:33 +0000 2022,237gyal,81,Thu Feb 26 15:32:36 +0000 2015,RID_4179125300,Thu Nov 04 15:13:34 +0000 2021,Satellit3Heart,1803,Thu Nov 04 15:13:34 +0000 2021,RT @Satellit3Heart: Treasure Hendrix was found dead in officer Charlie Bell's RV. Chicago PD appears to be hindering the investigation via…
ID_1488305487653347335,Tue Feb 01 00:17:34 +0000 2022,Tangelo1999,454,Fri Oct 07 01:23:18 +0000 2016,RID_18071459,Fri Jan 28 23:34:09 +0000 2022,MarkSimoneNY,172827,Fri Jan 28 23:34:09 +0000 2022,RT @MarkSimoneNY: #BlueLivesMatter #NYPD https://t.co/iS04t7TMWX
ID_1488305504216571912,Tue Feb 01 00:17:38 +0000 2022,mp33golf,510,Mon Mar 05 23:21:29 +0000 2012,RID_499073990,Tue Feb 01 00:14:34 +0000 2022,DebraMessing,700344,Tue Feb 01 00:14:34 +0000 2022,"RT @DebraMessing: .@WhoopiGoldberg You deeply hurt &amp;offended me. By minimizing the horror of the Holocaust, the systematic annihilating of…"
